# CaO-SrO Pseudobinary Diagram (PARROT Optimized)
# column x: X(SR)   column y: T
# boundary = number of the continuous line
# phases: E = appears or disappears / F0 = fixed at zero amount
# CALCULATED = boundary obtained by common tangent (not exported from the MAP)
boundary,phases,X(SR),T
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4471255201,882.6258
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4475834357,880.8656
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4480382586,879.1054
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4484900104,877.3452
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4489387127,875.5850
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4493843865,873.8248
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4498270526,872.0646
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4502667317,870.3044
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4507034441,868.5442
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4511372097,866.7840
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4515680485,865.0238
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4519959800,863.2636
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4524210235,861.5034
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4528431980,859.7432
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4532625223,857.9830
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4536790152,856.2228
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4540926950,854.4626
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4545035798,852.7024
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4549116876,850.9422
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4553170361,849.1820
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4557196428,847.4218
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4561195251,845.6616
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4565167000,843.9014
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4569111845,842.1412
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4573029953,840.3810
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4576921489,838.6208
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4580786617,836.8606
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4584625498,835.1004
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4588438291,833.3402
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4592225156,831.5800
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4595986248,829.8198
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4599721722,828.0596
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4603431731,826.2994
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4607116426,824.5392
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4610775956,822.7790
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4614410470,821.0188
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4618020115,819.2586
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4621605034,817.4984
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4625165373,815.7382
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4628701271,813.9780
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4632212871,812.2178
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4635700311,810.4576
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4639163728,808.6974
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4642603259,806.9372
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4646019040,805.1770
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4649411203,803.4168
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4652779881,801.6566
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4656125205,799.8964
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4659447304,798.1362
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4662746308,796.3760
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4666022342,794.6158
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4669275535,792.8556
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4672506009,791.0954
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4675713889,789.3352
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4678899298,787.5750
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4682062356,785.8148
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4685203185,784.0546
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4688321903,782.2944
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4691418629,780.5342
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4694493479,778.7740
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4697546570,777.0138
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4700578017,775.2536
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4703587934,773.4934
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4706576434,771.7332
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4709543628,769.9730
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4712489629,768.2128
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4715414546,766.4526
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4718318489,764.6925
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4721201566,762.9323
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4724063884,761.1721
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4726905550,759.4119
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4729726669,757.6517
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4732527348,755.8915
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4735307689,754.1313
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4738067796,752.3711
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4740807771,750.6109
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4743527716,748.8507
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4746227732,747.0905
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4748907919,745.3303
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4751568375,743.5701
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4754209201,741.8099
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4756830492,740.0497
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4759432348,738.2895
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4762014863,736.5293
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4764578133,734.7691
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4767122255,733.0089
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4769647321,731.2487
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4772153426,729.4885
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4774640662,727.7283
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4777109123,725.9681
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4779558899,724.2079
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4781990081,722.4477
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4784402761,720.6875
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4786797029,718.9273
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4789172972,717.1671
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4791530681,715.4069
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4793870243,713.6467
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4796191746,711.8865
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4798495276,710.1263
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4800780922,708.3661
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4803048767,706.6059
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4805298898,704.8457
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4807531400,703.0855
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4809746357,701.3253
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4811943852,699.5651
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4814123970,697.8049
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4816286793,696.0447
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4818432404,694.2845
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4820560885,692.5243
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4822672316,690.7641
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4824766780,689.0039
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4826844356,687.2437
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4828905126,685.4835
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4830949168,683.7233
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4832976563,681.9631
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4834987388,680.2029
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4836981723,678.4427
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4838959646,676.6825
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4840921235,674.9223
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4842866566,673.1621
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4844795716,671.4019
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4846708764,669.6417
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4848605784,667.8815
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4850486852,666.1213
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4852352045,664.3611
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4854201437,662.6009
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4856035103,660.8407
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4857853118,659.0805
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4859655556,657.3203
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4861442491,655.5601
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4863213996,653.7999
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4864970145,652.0397
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4866711012,650.2795
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4868436667,648.5193
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4870147185,646.7591
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4871842637,644.9989
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4873523095,643.2387
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4875188631,641.4785
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4876839316,639.7183
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4878475221,637.9581
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4880096418,636.1979
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4881702976,634.4377
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4883294966,632.6775
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4884872459,630.9174
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4886435524,629.1572
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4887984230,627.3970
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4889518649,625.6368
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4891038848,623.8766
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4892544898,622.1164
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4894036866,620.3562
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4895514822,618.5960
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4896978833,616.8358
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4898428970,615.0756
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4899865299,613.3154
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4901287889,611.5552
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4902696807,609.7950
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4904092121,608.0348
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4905473900,606.2746
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4906842209,604.5144
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4908197117,602.7542
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4909538690,600.9940
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4910866996,599.2338
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4912182101,597.4736
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4913484072,595.7134
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4914772976,593.9532
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4916048878,592.1930
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4917311846,590.4328
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4918561946,588.6726
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4919799243,586.9124
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4921023805,585.1522
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4922235696,583.3920
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4923434983,581.6318
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4924621732,579.8716
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4925796007,578.1114
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4926957876,576.3512
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4928107403,574.5910
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4929244654,572.8308
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4930369694,571.0706
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4931482589,569.3104
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4932583405,567.5502
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4933672205,565.7900
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4934749057,564.0298
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4935814024,562.2696
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4936867172,560.5094
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4937908566,558.7492
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4938938271,556.9890
16,CALCULATED E:HALITE#1 + E:HALITE#2 (miscibility gap),0.4939956353,555.2288
